Time,precip_mm_ERA5_12km,BARROW AIRPORT,month
1994-09-22,0.947,0.254,Sep
1994-09-23,0.075,0.254,Sep
1994-09-24,0.273,0.254,Sep
1994-09-25,0.157,0.254,Sep
1994-09-26,2.535,0.508,Sep
1994-09-27,0.028,1.016,Sep
1994-09-28,0.439,0.762,Sep
1994-09-29,2.440,0.508,Sep
1994-09-30,0.218,0.254,Sep
1994-10-01,0.461,0.254,Oct
1994-10-02,0.141,0.254,Oct
1994-10-03,0.214,0.254,Oct
1994-10-04,1.521,0.254,Oct
1994-10-05,1.660,0.508,Oct
1994-10-06,10.032,4.318,Oct
1994-10-07,4.004,1.778,Oct
1994-10-08,0.000,0.000,Oct
1994-10-09,0.826,0.254,Oct
1994-10-10,0.236,0.254,Oct
1994-10-11,0.000,0.000,Oct
1994-10-12,2.756,1.016,Oct
1994-10-13,0.114,0.000,Oct
1994-10-14,0.001,0.000,Oct
1994-10-15,0.010,0.254,Oct
1994-10-16,0.126,0.254,Oct
1994-10-17,0.112,0.000,Oct
1994-10-18,0.129,0.254,Oct
1994-10-19,0.500,0.254,Oct
1994-10-20,0.023,0.254,Oct
1994-10-21,0.116,0.254,Oct
1994-10-22,0.046,0.254,Oct
1994-10-23,0.132,0.254,Oct
1994-10-24,0.311,0.254,Oct
1994-10-25,0.459,0.254,Oct
1994-10-26,0.291,0.254,Oct
1994-10-27,0.375,0.254,Oct
1994-10-28,0.114,0.508,Oct
1994-10-29,0.298,0.254,Oct
1994-10-30,0.031,0.000,Oct
1994-10-31,0.616,0.254,Oct
1994-11-01,0.266,0.000,Nov
1994-11-02,0.156,0.254,Nov
1994-11-03,0.277,0.508,Nov
1994-11-04,0.003,0.254,Nov
1994-11-05,0.021,0.000,Nov
1994-11-06,0.040,0.254,Nov
1994-11-07,0.140,0.254,Nov
1994-11-08,0.307,0.508,Nov
1994-11-09,1.926,0.254,Nov
1994-11-10,0.412,0.254,Nov
1994-11-11,0.918,0.254,Nov
1994-11-12,0.187,0.254,Nov
1994-11-13,0.040,0.254,Nov
1994-11-14,0.049,0.254,Nov
1994-11-15,1.100,0.254,Nov
1994-11-16,1.171,0.254,Nov
1994-11-17,1.331,0.254,Nov
1994-11-18,0.895,0.254,Nov
1994-11-19,0.485,0.000,Nov
1994-11-20,0.286,0.000,Nov
1994-11-21,0.400,0.000,Nov
1994-11-22,0.423,0.254,Nov
1994-11-23,0.068,0.000,Nov
1994-11-24,0.009,0.000,Nov
1994-11-25,0.008,0.000,Nov
1994-11-26,0.021,0.000,Nov
1994-11-27,0.083,0.254,Nov
1994-11-28,0.120,0.000,Nov
1994-11-29,0.064,0.000,Nov
1994-11-30,0.221,0.254,Nov
1994-12-01,1.297,1.016,Dec
1994-12-02,1.799,1.016,Dec
1994-12-03,0.192,0.000,Dec
1994-12-04,0.188,0.254,Dec
1994-12-05,0.148,0.254,Dec
1994-12-06,1.041,0.254,Dec
1994-12-07,0.503,0.254,Dec
1994-12-08,0.054,0.000,Dec
1994-12-09,0.025,0.000,Dec
1994-12-10,0.029,0.000,Dec
1994-12-11,0.089,0.000,Dec
1994-12-12,0.070,0.000,Dec
1994-12-13,0.038,0.000,Dec
1994-12-14,0.029,0.000,Dec
1994-12-15,0.311,0.000,Dec
1994-12-16,0.146,0.000,Dec
1994-12-17,0.025,0.254,Dec
1994-12-18,0.116,0.254,Dec
1994-12-19,6.579,0.762,Dec
1994-12-20,3.670,0.762,Dec
1994-12-21,0.118,0.254,Dec
1994-12-22,0.069,0.000,Dec
1994-12-23,0.581,0.254,Dec
1994-12-24,0.611,0.254,Dec
1994-12-25,0.039,0.000,Dec
1994-12-26,0.009,0.000,Dec
1994-12-27,0.024,0.254,Dec
1994-12-28,0.092,0.254,Dec
1994-12-29,0.332,0.254,Dec
1994-12-30,5.134,0.254,Dec
1994-12-31,0.080,0.254,Dec
1995-01-01,0.016,0.254,Jan
1995-01-02,0.271,0.254,Jan
1995-01-03,0.039,0.000,Jan
1995-01-04,0.018,0.000,Jan
1995-01-05,0.000,0.000,Jan
1995-01-06,0.009,0.000,Jan
1995-01-07,0.005,0.254,Jan
1995-01-08,0.012,0.254,Jan
1995-01-09,0.112,0.254,Jan
1995-01-10,0.033,0.000,Jan
1995-01-11,0.050,0.000,Jan
1995-01-12,0.104,0.254,Jan
1995-01-13,0.607,0.254,Jan
1995-01-14,1.202,0.254,Jan
1995-01-15,0.070,0.254,Jan
1995-01-16,0.452,0.000,Jan
1995-01-17,0.355,0.254,Jan
1995-01-18,0.024,0.000,Jan
1995-01-19,0.040,0.254,Jan
1995-01-20,0.104,0.254,Jan
1995-01-21,0.077,0.254,Jan
1995-01-22,5.699,0.508,Jan
1995-01-23,6.902,0.762,Jan
1995-01-24,1.139,0.254,Jan
1995-01-25,0.719,0.254,Jan
1995-01-26,0.259,0.254,Jan
1995-01-27,0.390,0.000,Jan
1995-01-28,0.087,0.254,Jan
1995-01-29,0.087,0.254,Jan
1995-01-30,0.023,0.000,Jan
1995-01-31,0.028,0.000,Jan
1995-02-01,0.005,0.000,Feb
1995-02-02,0.030,0.254,Feb
1995-02-03,0.452,0.254,Feb
1995-02-04,0.871,0.254,Feb
1995-02-05,0.116,0.254,Feb
1995-02-06,5.408,0.508,Feb
1995-02-07,0.042,0.254,Feb
1995-02-08,0.242,0.254,Feb
1995-02-09,0.003,0.000,Feb
1995-02-10,0.000,0.000,Feb
1995-02-11,0.725,0.254,Feb
1995-02-12,0.559,0.254,Feb
1995-02-13,0.346,0.254,Feb
1995-02-14,0.110,0.000,Feb
1995-02-15,0.018,0.254,Feb
1995-02-16,0.052,0.254,Feb
1995-02-17,0.020,0.000,Feb
1995-02-18,0.086,0.254,Feb
1995-02-19,0.100,0.254,Feb
1995-02-20,0.240,0.000,Feb
1995-02-21,0.030,0.000,Feb
1995-02-22,0.024,0.000,Feb
1995-02-23,0.028,0.000,Feb
1995-02-24,0.045,0.000,Feb
1995-02-25,0.040,0.000,Feb
1995-02-26,0.026,0.000,Feb
1995-02-27,0.031,0.000,Feb
1995-02-28,4.515,0.254,Feb
1995-03-01,7.057,1.016,Mar
1995-03-02,0.895,0.254,Mar
1995-03-03,5.647,0.762,Mar
1995-03-04,1.656,0.508,Mar
1995-03-05,0.830,0.254,Mar
1995-03-06,0.045,0.254,Mar
1995-03-07,0.641,0.254,Mar
1995-03-08,1.020,0.254,Mar
1995-03-09,1.580,0.508,Mar
1995-03-10,0.189,0.254,Mar
1995-03-11,0.056,0.000,Mar
1995-03-12,0.030,0.000,Mar
1995-03-13,0.044,0.000,Mar
1995-03-14,0.033,0.000,Mar
1995-03-15,0.156,0.254,Mar
1995-03-16,0.381,0.254,Mar
1995-03-17,4.280,2.032,Mar
1995-03-18,4.113,0.762,Mar
1995-03-19,0.029,0.000,Mar
1995-03-20,0.806,0.254,Mar
1995-03-21,0.301,0.000,Mar
1995-03-22,0.333,0.254,Mar
1995-03-23,0.239,0.254,Mar
1995-03-24,0.408,0.254,Mar
1995-03-25,0.041,0.000,Mar
1995-03-26,0.003,0.000,Mar
1995-03-27,0.000,0.000,Mar
1995-03-28,0.001,0.000,Mar
1995-03-29,0.021,0.000,Mar
1995-03-30,0.037,0.254,Mar
1995-03-31,0.002,0.000,Mar
1995-04-01,0.000,0.000,Apr
1995-04-02,0.006,0.254,Apr
1995-04-03,0.046,0.254,Apr
1995-04-04,0.105,0.254,Apr
1995-04-05,0.021,0.000,Apr
1995-04-06,0.025,0.254,Apr
1995-04-07,0.088,0.254,Apr
1995-04-08,0.460,1.270,Apr
1995-04-09,0.026,0.254,Apr
1995-04-10,0.146,0.000,Apr
1995-04-11,0.170,0.254,Apr
1995-04-12,0.482,0.254,Apr
1995-04-13,0.111,0.508,Apr
1995-04-14,0.226,0.762,Apr
1995-04-15,0.288,0.254,Apr
1995-04-16,0.283,0.254,Apr
1995-04-17,0.098,0.254,Apr
1995-04-18,0.016,0.254,Apr
1995-04-19,0.094,0.254,Apr
1995-04-20,0.395,0.254,Apr
1995-04-21,0.088,0.254,Apr
1995-04-22,0.152,0.254,Apr
1995-04-23,1.566,0.000,Apr
1995-04-24,0.164,0.000,Apr
1995-04-25,0.269,0.000,Apr
1995-04-26,0.731,0.254,Apr
1995-04-27,0.170,0.254,Apr
1995-04-28,0.025,0.254,Apr
1995-04-29,0.406,0.762,Apr
1995-04-30,0.091,0.000,Apr
1995-05-01,0.020,0.000,May
1995-05-02,0.032,0.000,May
1995-05-03,0.078,0.254,May
1995-05-04,0.893,0.254,May
1995-05-05,0.088,0.254,May
1995-05-06,0.076,0.254,May
1995-05-07,0.137,0.254,May
1995-05-08,0.208,0.254,May
1995-05-09,0.500,0.000,May
1995-05-10,0.381,0.000,May
1995-05-11,0.192,0.000,May
1995-05-12,0.221,0.000,May
1995-05-13,0.120,0.254,May
1995-05-14,0.047,0.254,May
1995-05-15,0.003,0.000,May
1995-05-16,0.001,0.000,May
1995-05-17,0.022,0.254,May
1995-05-18,0.010,0.254,May
1995-05-19,0.019,0.254,May
1995-05-20,0.066,0.254,May
1995-05-21,0.023,0.254,May
1995-05-22,0.373,0.254,May
1995-05-23,0.075,0.000,May
1995-05-24,0.004,0.000,May
1995-05-25,0.870,0.000,May
1995-05-26,5.013,0.254,May
1995-05-27,0.475,0.254,May
1995-05-28,0.586,0.254,May
1995-05-29,0.904,0.254,May
1995-05-30,0.678,0.254,May
1995-05-31,0.021,0.254,May
1995-06-01,0.003,0.254,Jun
1995-06-02,0.001,0.254,Jun
1995-06-03,0.006,0.254,Jun
1995-06-04,0.160,0.000,Jun
1995-06-05,3.063,0.254,Jun
1995-06-06,0.281,0.254,Jun
1995-06-07,0.195,0.254,Jun
1995-06-08,0.379,0.000,Jun
1995-06-09,2.836,0.254,Jun
1995-06-10,0.533,0.000,Jun
1995-06-11,7.858,0.254,Jun
1995-06-12,4.137,0.254,Jun
1995-06-13,1.535,0.254,Jun
1995-06-14,7.685,0.508,Jun
1995-06-15,3.291,0.254,Jun
1995-06-16,3.416,7.620,Jun
1995-06-17,0.239,0.254,Jun
1995-06-18,0.337,0.000,Jun
1995-06-19,1.363,0.254,Jun
1995-06-20,0.387,0.508,Jun
1995-06-21,0.263,0.000,Jun
1995-06-22,3.265,0.000,Jun
1995-06-23,1.517,0.254,Jun
1995-06-24,2.566,0.254,Jun
1995-06-25,0.297,0.254,Jun
1995-06-26,0.162,0.254,Jun
1995-06-27,0.206,0.254,Jun
1995-06-28,0.479,0.000,Jun
1995-06-29,0.340,0.254,Jun
1995-06-30,7.718,0.254,Jun
1995-07-01,1.556,0.254,Jul
1995-07-02,0.603,0.000,Jul
1995-07-03,0.445,0.000,Jul
1995-07-04,1.285,0.254,Jul
1995-07-05,18.229,10.668,Jul
1995-07-06,1.302,0.254,Jul
1995-07-07,0.411,0.000,Jul
1995-07-08,0.894,1.016,Jul
1995-07-09,0.223,0.254,Jul
1995-07-10,0.278,0.000,Jul
1995-07-11,0.449,0.000,Jul
1995-07-12,0.456,0.000,Jul
1995-07-13,0.326,0.000,Jul
1995-07-14,0.336,0.000,Jul
1995-07-15,0.898,0.508,Jul
1995-07-16,0.511,3.048,Jul
1995-07-17,1.419,1.524,Jul
1995-07-18,19.217,6.096,Jul
1995-07-19,0.354,0.254,Jul
1995-07-20,0.355,0.254,Jul
1995-07-21,0.175,0.254,Jul
1995-07-22,0.391,0.254,Jul
1995-07-23,0.308,0.000,Jul
1995-07-24,0.318,0.000,Jul
1995-07-25,0.084,0.254,Jul
1995-07-26,0.122,0.254,Jul
1995-07-27,0.073,0.254,Jul
1995-07-28,0.049,0.000,Jul
1995-07-29,0.200,0.000,Jul
1995-07-30,3.087,4.572,Jul
1995-07-31,7.825,0.254,Jul
1995-08-01,0.492,0.254,Aug
1995-08-02,0.146,0.254,Aug
1995-08-03,0.082,0.000,Aug
1995-08-04,0.023,0.254,Aug
1995-08-05,2.581,1.016,Aug
1995-08-06,0.087,0.000,Aug
1995-08-07,0.210,0.254,Aug
1995-08-08,0.273,0.000,Aug
1995-08-09,0.261,0.254,Aug
1995-08-10,0.346,0.000,Aug
1995-08-11,0.226,0.000,Aug
1995-08-12,0.013,0.000,Aug
1995-08-13,0.042,0.254,Aug
1995-08-14,0.001,0.000,Aug
1995-08-15,0.001,0.000,Aug
1995-08-16,0.057,0.254,Aug
1995-08-17,0.209,0.000,Aug
1995-08-18,4.367,4.064,Aug
1995-08-19,0.001,0.254,Aug
1995-08-20,0.323,0.254,Aug
1995-08-21,0.071,0.000,Aug
1995-08-22,0.089,0.000,Aug
1995-08-23,0.463,0.000,Aug
1995-08-24,0.058,0.000,Aug
1995-08-25,0.005,0.254,Aug
1995-08-26,0.000,0.254,Aug
1995-08-27,0.019,0.000,Aug
1995-08-28,1.911,0.254,Aug
1995-08-29,1.649,1.016,Aug
1995-08-30,2.635,1.524,Aug
1995-08-31,0.036,0.254,Aug
1995-09-01,1.047,0.254,Sep
1995-09-02,0.001,0.254,Sep
1995-09-03,0.008,0.254,Sep
1995-09-04,0.004,0.254,Sep
1995-09-05,0.004,0.254,Sep
1995-09-06,0.001,0.254,Sep
1995-09-07,0.005,0.254,Sep
1995-09-08,0.311,0.254,Sep
1995-09-09,0.059,2.286,Sep
1995-09-10,0.703,0.254,Sep
1995-09-11,0.884,0.254,Sep
1995-09-12,0.061,0.254,Sep
1995-09-13,3.675,1.270,Sep
1995-09-14,5.919,0.254,Sep
1995-09-15,0.034,0.254,Sep
1995-09-16,0.031,0.000,Sep
1995-09-17,0.015,0.000,Sep
1995-09-18,0.005,0.000,Sep
1995-09-19,0.012,0.000,Sep
1995-09-20,0.634,0.000,Sep
1995-09-21,0.173,0.000,Sep
1995-09-22,0.061,0.000,Sep
1995-09-23,1.174,0.254,Sep
1995-09-24,0.936,0.254,Sep
1995-09-25,0.467,0.000,Sep
1995-09-26,0.711,0.254,Sep
1995-09-27,0.364,0.254,Sep
1995-09-28,0.001,0.254,Sep
1995-09-29,0.091,0.254,Sep
1995-09-30,0.156,0.254,Sep
1995-10-01,0.180,0.254,Oct
1995-10-02,0.109,0.254,Oct
1995-10-03,0.212,0.254,Oct
1995-10-04,0.128,0.000,Oct
1995-10-05,0.190,0.254,Oct
1995-10-06,0.469,0.254,Oct
1995-10-07,0.782,0.254,Oct
1995-10-08,0.800,0.254,Oct
1995-10-09,0.772,0.254,Oct
1995-10-10,0.714,0.254,Oct
1995-10-11,2.522,0.508,Oct
1995-10-12,0.763,0.254,Oct
1995-10-13,0.948,0.254,Oct
1995-10-14,1.167,0.254,Oct
1995-10-15,0.693,1.016,Oct
1995-10-16,0.757,0.254,Oct
1995-10-17,1.187,0.254,Oct
1995-10-18,0.944,0.254,Oct
1995-10-19,0.129,0.254,Oct
1995-10-20,0.518,0.254,Oct
1995-10-21,0.078,0.254,Oct
1995-10-22,0.139,0.254,Oct
1995-10-23,0.675,0.254,Oct
1995-10-24,0.986,1.270,Oct
1995-10-25,1.262,0.254,Oct
1995-10-26,0.157,0.254,Oct
1995-10-27,0.125,0.254,Oct
1995-10-28,0.006,0.000,Oct
1995-10-29,0.733,0.254,Oct
1995-10-30,1.628,0.254,Oct
1995-10-31,0.197,0.000,Oct
1995-11-01,6.253,1.778,Nov
1995-11-02,0.001,0.000,Nov
1995-11-03,0.282,0.254,Nov
1995-11-04,0.022,0.000,Nov
1995-11-05,0.011,0.000,Nov
1995-11-06,0.000,0.000,Nov
1995-11-07,0.007,0.000,Nov
1995-11-08,0.049,0.254,Nov
1995-11-09,0.084,0.254,Nov
1995-11-10,0.447,2.286,Nov
1995-11-11,0.229,0.254,Nov
1995-11-12,0.576,0.254,Nov
1995-11-13,0.266,0.254,Nov
1995-11-14,0.138,0.254,Nov
1995-11-15,0.158,0.254,Nov
1995-11-16,0.161,0.254,Nov
1995-11-17,0.135,0.254,Nov
1995-11-18,0.056,0.254,Nov
1995-11-19,0.012,0.000,Nov
1995-11-20,0.023,0.000,Nov
1995-11-21,0.005,0.000,Nov
1995-11-22,0.000,0.000,Nov
1995-11-23,0.009,0.000,Nov
1995-11-24,0.204,0.254,Nov
1995-11-25,0.049,0.254,Nov
1995-11-26,0.058,0.000,Nov
1995-11-27,0.156,0.254,Nov
1995-11-28,2.181,0.508,Nov
1995-11-29,0.454,0.254,Nov
1995-11-30,2.355,0.254,Nov
1995-12-01,1.051,0.254,Dec
1995-12-02,0.046,0.254,Dec
1995-12-03,0.630,0.254,Dec
1995-12-04,0.646,0.254,Dec
1995-12-05,0.407,0.254,Dec
1995-12-06,0.797,0.254,Dec
1995-12-07,0.214,0.254,Dec
1995-12-08,0.203,0.254,Dec
1995-12-09,0.018,0.000,Dec
1995-12-10,0.003,0.254,Dec
1995-12-11,0.260,0.254,Dec
1995-12-12,0.038,0.000,Dec
1995-12-13,0.025,0.000,Dec
1995-12-14,0.034,0.000,Dec
1995-12-15,0.024,0.000,Dec
1995-12-16,0.002,0.000,Dec
1995-12-17,0.011,0.254,Dec
1995-12-18,0.028,0.000,Dec
1995-12-19,0.294,0.000,Dec
1995-12-20,0.375,0.000,Dec
1995-12-21,0.241,0.000,Dec
1995-12-22,0.437,0.000,Dec
1995-12-23,0.198,0.254,Dec
1995-12-24,2.170,0.762,Dec
1995-12-25,1.204,0.254,Dec
1995-12-26,0.082,0.254,Dec
1995-12-27,0.037,0.254,Dec
1995-12-28,0.050,0.000,Dec
1995-12-29,0.026,0.000,Dec
1995-12-30,0.006,0.000,Dec
1995-12-31,0.037,0.000,Dec
1996-01-01,0.373,0.254,Jan
1996-01-02,0.130,0.254,Jan
1996-01-03,0.086,0.254,Jan
1996-01-04,0.566,0.254,Jan
1996-01-05,0.039,0.254,Jan
1996-01-06,0.040,0.254,Jan
1996-01-07,0.176,0.254,Jan
1996-01-08,0.379,0.254,Jan
1996-01-09,0.083,0.254,Jan
1996-01-10,0.133,0.254,Jan
1996-01-11,0.036,0.254,Jan
1996-01-12,0.316,0.254,Jan
1996-01-13,0.262,0.254,Jan
1996-01-14,0.200,0.254,Jan
1996-01-15,0.110,0.254,Jan
1996-01-16,0.051,0.254,Jan
1996-01-17,0.012,0.254,Jan
1996-01-18,0.028,0.254,Jan
1996-01-19,0.018,0.254,Jan
1996-01-20,0.591,0.254,Jan
1996-01-21,0.008,0.254,Jan
1996-01-22,0.058,0.254,Jan
1996-01-23,0.034,0.254,Jan
1996-01-24,0.149,0.254,Jan
1996-01-25,0.005,0.254,Jan
1996-01-26,0.009,0.254,Jan
1996-01-27,0.000,0.254,Jan
1996-01-28,0.049,0.000,Jan
1996-01-29,0.434,0.254,Jan
1996-01-30,0.807,0.254,Jan
1996-01-31,0.596,0.254,Jan
1996-02-01,0.162,0.000,Feb
1996-02-02,0.076,0.254,Feb
1996-02-03,0.214,0.254,Feb
1996-02-04,0.168,0.000,Feb
1996-02-05,0.866,0.254,Feb
1996-02-06,0.339,0.254,Feb
1996-02-07,0.151,0.254,Feb
1996-02-08,0.122,0.254,Feb
1996-02-09,0.115,0.254,Feb
1996-02-10,0.022,0.000,Feb
1996-02-11,0.172,0.254,Feb
1996-02-12,0.008,0.254,Feb
1996-02-13,0.008,0.000,Feb
1996-02-14,0.037,0.254,Feb
1996-02-15,0.110,0.254,Feb
1996-02-16,0.705,0.254,Feb
1996-02-17,0.049,0.254,Feb
1996-02-18,6.653,0.254,Feb
1996-02-19,0.539,0.254,Feb
1996-02-20,0.189,0.000,Feb
1996-02-21,0.039,0.254,Feb
1996-02-22,0.117,0.254,Feb
1996-02-23,0.137,0.254,Feb
1996-02-24,0.413,0.254,Feb
1996-02-25,1.248,0.762,Feb
1996-02-26,0.160,0.254,Feb
1996-02-27,0.058,0.000,Feb
1996-02-28,0.049,0.254,Feb
1996-02-29,8.391,2.032,Feb
1996-03-01,1.202,0.254,Mar
1996-03-02,0.000,0.254,Mar
1996-03-03,2.277,0.762,Mar
1996-03-04,0.128,0.254,Mar
1996-03-05,0.143,0.000,Mar
1996-03-06,0.000,0.000,Mar
1996-03-07,0.000,0.254,Mar
1996-03-08,0.199,0.254,Mar
1996-03-09,0.262,0.254,Mar
1996-03-10,0.023,0.000,Mar
1996-03-11,0.006,0.000,Mar
1996-03-12,0.000,0.254,Mar
1996-03-13,0.100,0.254,Mar
1996-03-14,0.038,0.254,Mar
1996-03-15,0.245,0.254,Mar
1996-03-16,0.029,0.000,Mar
1996-03-17,0.024,0.000,Mar
1996-03-18,0.022,0.254,Mar
1996-03-19,0.014,0.000,Mar
1996-03-20,0.001,0.000,Mar
1996-03-21,0.000,0.000,Mar
1996-03-22,0.001,0.000,Mar
1996-03-23,0.152,0.254,Mar
1996-03-24,0.055,0.000,Mar
1996-03-25,0.370,0.254,Mar
1996-03-26,1.309,0.508,Mar
1996-03-27,0.474,0.254,Mar
1996-03-28,0.018,0.254,Mar
1996-03-29,0.018,0.254,Mar
1996-03-30,0.016,0.000,Mar
1996-03-31,0.085,0.254,Mar
1996-04-01,0.060,0.254,Apr
1996-04-02,0.118,0.254,Apr
1996-04-03,0.468,0.254,Apr
1996-04-04,0.191,0.000,Apr
1996-04-05,3.454,0.254,Apr
1996-04-06,0.427,0.254,Apr
1996-04-07,0.824,0.254,Apr
1996-04-08,3.462,2.032,Apr
1996-04-09,0.318,0.254,Apr
1996-04-10,0.007,0.000,Apr
1996-04-11,0.024,0.000,Apr
1996-04-12,0.073,0.000,Apr
1996-04-13,0.202,0.254,Apr
1996-04-14,0.002,0.254,Apr
1996-04-15,0.051,0.254,Apr
1996-04-16,0.604,0.254,Apr
1996-04-17,0.217,0.254,Apr
1996-04-18,4.514,0.508,Apr
1996-04-19,0.207,0.254,Apr
1996-04-20,0.124,0.254,Apr
1996-04-21,0.329,0.254,Apr
1996-04-22,0.014,0.000,Apr
1996-04-23,0.038,0.254,Apr
1996-04-24,0.054,0.254,Apr
1996-04-25,0.036,0.254,Apr
1996-04-26,0.007,0.254,Apr
1996-04-27,0.107,0.254,Apr
1996-04-28,0.554,0.254,Apr
1996-04-29,0.123,0.254,Apr
1996-04-30,0.162,0.254,Apr
1996-05-01,0.143,0.254,May
1996-05-02,0.006,0.254,May
1996-05-03,0.046,0.254,May
1996-05-04,0.000,0.000,May
1996-05-05,2.290,0.254,May
1996-05-06,2.423,0.254,May
1996-05-07,0.024,0.254,May
1996-05-08,0.675,1.016,May
1996-05-09,3.365,1.524,May
1996-05-10,2.367,1.524,May
1996-05-11,0.418,0.254,May
1996-05-12,0.035,0.000,May
1996-05-13,0.123,0.254,May
1996-05-14,0.012,0.254,May
1996-05-15,0.292,0.254,May
1996-05-16,0.102,0.254,May
1996-05-17,1.294,0.254,May
1996-05-18,0.281,0.762,May
1996-05-19,0.052,3.048,May
1996-05-20,0.035,0.254,May
1996-05-21,0.519,0.254,May
1996-05-22,2.395,0.000,May
1996-05-23,0.053,0.000,May
1996-05-24,0.171,0.000,May
1996-05-25,0.420,0.000,May
1996-05-26,0.031,0.000,May
1996-05-27,0.000,0.254,May
1996-05-28,0.097,0.254,May
1996-05-29,2.301,0.762,May
1996-05-30,0.383,0.254,May
1996-05-31,0.278,0.508,May
1996-06-01,0.475,0.254,Jun
1996-06-02,0.568,0.254,Jun
1996-06-03,0.055,0.254,Jun
1996-06-04,0.000,0.000,Jun
1996-06-05,0.665,0.000,Jun
1996-06-06,0.262,0.254,Jun
1996-06-07,0.001,0.254,Jun
1996-06-08,0.951,0.254,Jun
1996-06-09,0.006,0.000,Jun
1996-06-10,0.059,0.254,Jun
1996-06-11,0.235,0.254,Jun
1996-06-12,0.295,0.254,Jun
1996-06-13,0.257,0.000,Jun
1996-06-14,0.211,0.000,Jun
1996-06-15,0.449,0.000,Jun
1996-06-16,0.900,0.254,Jun
1996-06-17,0.370,0.000,Jun
1996-06-18,0.162,0.000,Jun
1996-06-19,1.827,0.254,Jun
1996-06-20,0.655,0.762,Jun
1996-06-21,0.272,0.000,Jun
1996-06-22,3.390,0.508,Jun
1996-06-23,0.074,0.254,Jun
1996-06-24,1.334,0.254,Jun
1996-06-25,5.696,0.254,Jun
1996-06-26,5.326,0.254,Jun
1996-06-27,0.382,0.000,Jun
1996-06-28,0.090,0.000,Jun
1996-06-29,0.207,0.000,Jun
1996-06-30,0.389,0.254,Jun
1996-07-01,0.467,0.000,Jul
1996-07-02,0.502,0.000,Jul
1996-07-03,3.634,0.254,Jul
1996-07-04,0.789,0.000,Jul
1996-07-05,0.581,0.000,Jul
1996-07-06,0.971,0.254,Jul
1996-07-07,0.452,0.254,Jul
1996-07-08,0.201,0.254,Jul
1996-07-09,0.195,0.254,Jul
1996-07-10,0.135,0.254,Jul
1996-07-11,0.487,0.254,Jul
1996-07-12,0.563,0.000,Jul
1996-07-13,2.194,8.636,Jul
1996-07-14,0.622,0.762,Jul
1996-07-15,6.452,7.874,Jul
1996-07-16,1.715,2.286,Jul
1996-07-17,2.159,0.254,Jul
1996-07-18,1.484,2.032,Jul
1996-07-19,2.137,3.048,Jul
1996-07-20,0.090,0.000,Jul
1996-07-21,1.500,0.254,Jul
1996-07-22,0.287,0.254,Jul
1996-07-23,1.641,0.000,Jul
1996-07-24,1.624,0.254,Jul
1996-07-25,3.721,1.270,Jul
1996-07-26,1.798,0.000,Jul
1996-07-27,0.284,0.254,Jul
1996-07-28,0.085,0.254,Jul
1996-07-29,0.000,0.000,Jul
1996-07-30,0.000,0.254,Jul
1996-07-31,0.003,0.000,Jul
1996-08-01,1.175,0.508,Aug
1996-08-02,7.836,1.270,Aug
1996-08-03,1.290,1.270,Aug
1996-08-04,0.016,0.000,Aug
1996-08-05,0.660,0.000,Aug
1996-08-06,0.424,0.000,Aug
1996-08-07,0.054,0.254,Aug
1996-08-08,0.022,0.254,Aug
1996-08-09,0.083,0.254,Aug
1996-08-10,0.010,0.254,Aug
1996-08-11,0.006,0.000,Aug
1996-08-12,0.082,0.254,Aug
1996-08-13,9.379,7.874,Aug
1996-08-14,1.226,0.000,Aug
1996-08-15,0.000,0.000,Aug
1996-08-16,0.046,0.254,Aug
1996-08-17,0.033,0.000,Aug
1996-08-18,0.570,0.254,Aug
1996-08-19,0.001,0.254,Aug
1996-08-20,0.001,0.254,Aug
1996-08-21,0.001,0.254,Aug
1996-08-22,0.000,0.254,Aug
1996-08-23,0.000,0.254,Aug
1996-08-24,6.947,3.302,Aug
1996-08-25,0.928,0.254,Aug
1996-08-26,0.515,0.254,Aug
1996-08-27,0.133,0.254,Aug
1996-08-28,0.000,0.254,Aug
1996-08-29,0.015,0.254,Aug
1996-08-30,0.113,0.254,Aug
1996-08-31,0.507,0.254,Aug
1996-09-01,0.026,1.778,Sep
1996-09-02,9.255,10.160,Sep
1996-09-03,0.079,0.254,Sep
1996-09-04,0.047,0.254,Sep
1996-09-05,0.000,0.000,Sep
1996-09-06,0.001,0.254,Sep
1996-09-07,0.760,0.254,Sep
1996-09-08,0.044,0.254,Sep
1996-09-09,0.121,0.254,Sep
1996-09-10,0.045,0.254,Sep
1996-09-11,0.964,1.778,Sep
1996-09-12,0.953,0.254,Sep
1996-09-13,0.275,1.016,Sep
1996-09-14,0.376,0.254,Sep
1996-09-15,1.568,0.762,Sep
1996-09-16,0.629,0.508,Sep
1996-09-17,0.302,0.254,Sep
1996-09-18,4.995,0.508,Sep
1996-09-19,11.117,3.810,Sep
1996-09-20,0.976,0.254,Sep
1996-09-21,0.067,0.254,Sep
1996-09-22,1.779,0.254,Sep
1996-09-23,0.139,0.254,Sep
1996-09-24,0.213,0.254,Sep
1996-09-25,0.122,0.254,Sep
1996-09-26,0.024,0.000,Sep
1996-09-27,0.003,0.000,Sep
1996-09-28,0.171,0.254,Sep
1996-09-29,0.676,0.254,Sep
1996-09-30,0.134,0.254,Sep
1996-10-01,0.041,0.254,Oct
