,precip_mm_ERA5_4km,FAIRBANKS INTL AP,month
1962-11-08,0.031,0.000,Nov
1962-11-09,0.000,0.254,Nov
1962-11-10,0.003,1.016,Nov
1962-11-11,0.051,0.508,Nov
1962-11-12,0.000,0.000,Nov
1962-11-13,0.000,0.000,Nov
1962-11-14,0.000,0.000,Nov
1962-11-15,0.000,0.000,Nov
1962-11-16,0.000,0.000,Nov
1962-11-17,0.009,0.000,Nov
1962-11-18,0.150,0.000,Nov
1962-11-19,0.065,0.508,Nov
1962-11-20,1.405,0.254,Nov
1962-11-21,1.505,0.762,Nov
1962-11-22,0.194,0.254,Nov
1962-11-23,0.000,0.000,Nov
1962-11-24,0.000,0.000,Nov
1962-11-25,0.000,0.000,Nov
1962-11-26,0.000,0.000,Nov
1962-11-27,0.000,0.000,Nov
1962-11-28,0.000,0.000,Nov
1962-11-29,0.000,0.000,Nov
1962-11-30,0.000,0.000,Nov
1962-12-01,0.000,0.000,Dec
1962-12-02,0.025,0.254,Dec
1962-12-03,0.948,0.254,Dec
1962-12-04,2.032,1.016,Dec
1962-12-05,3.322,1.270,Dec
1962-12-06,0.773,0.254,Dec
1962-12-07,0.051,0.254,Dec
1962-12-08,0.001,0.000,Dec
1962-12-09,0.000,0.000,Dec
1962-12-10,2.419,0.254,Dec
1962-12-11,1.170,0.254,Dec
1962-12-12,0.134,0.508,Dec
1962-12-13,2.354,0.254,Dec
1962-12-14,0.071,0.254,Dec
1962-12-15,0.087,0.000,Dec
1962-12-16,0.806,2.286,Dec
1962-12-17,0.000,0.000,Dec
1962-12-18,0.006,0.000,Dec
1962-12-19,0.039,0.000,Dec
1962-12-20,2.792,1.524,Dec
1962-12-21,0.262,0.254,Dec
1962-12-22,0.026,0.000,Dec
1962-12-23,0.591,0.000,Dec
1962-12-24,4.244,7.112,Dec
1962-12-25,0.785,0.254,Dec
1962-12-26,0.215,0.254,Dec
1962-12-27,0.066,0.254,Dec
1962-12-28,0.000,0.000,Dec
1962-12-29,0.000,0.000,Dec
1962-12-30,0.000,0.000,Dec
1962-12-31,0.000,0.000,Dec
1963-01-01,0.000,0.000,Jan
1963-01-02,0.003,0.000,Jan
1963-01-03,1.226,0.254,Jan
1963-01-04,0.017,0.000,Jan
1963-01-05,0.000,0.000,Jan
1963-01-06,0.000,0.508,Jan
1963-01-07,0.145,0.254,Jan
1963-01-08,0.000,0.000,Jan
1963-01-09,0.000,0.000,Jan
1963-01-10,0.609,1.524,Jan
1963-01-11,7.281,3.048,Jan
1963-01-12,11.561,10.160,Jan
1963-01-13,1.444,1.270,Jan
1963-01-14,4.828,3.556,Jan
1963-01-15,6.127,1.270,Jan
1963-01-16,2.316,0.254,Jan
1963-01-17,0.143,0.000,Jan
1963-01-18,1.242,0.000,Jan
1963-01-19,11.190,11.176,Jan
1963-01-20,4.452,3.048,Jan
1963-01-21,0.035,0.000,Jan
1963-01-22,8.751,7.620,Jan
1963-01-23,0.044,0.254,Jan
1963-01-24,0.002,0.000,Jan
1963-01-25,0.917,0.254,Jan
1963-01-26,0.163,0.254,Jan
1963-01-27,0.124,0.000,Jan
1963-01-28,0.052,0.254,Jan
1963-01-29,0.006,0.254,Jan
1963-01-30,0.203,0.254,Jan
1963-01-31,0.690,1.016,Jan
1963-02-01,1.412,0.762,Feb
1963-02-02,0.000,0.000,Feb
1963-02-03,0.000,0.000,Feb
1963-02-04,0.000,0.000,Feb
1963-02-05,0.081,0.254,Feb
1963-02-06,0.197,0.254,Feb
1963-02-07,7.309,1.778,Feb
1963-02-08,0.913,0.000,Feb
1963-02-09,0.722,0.000,Feb
1963-02-10,0.012,0.000,Feb
1963-02-11,0.211,0.254,Feb
1963-02-12,0.105,0.254,Feb
1963-02-13,0.280,1.016,Feb
1963-02-14,3.009,0.254,Feb
1963-02-15,3.650,0.254,Feb
1963-02-16,0.000,0.000,Feb
1963-02-17,0.003,0.000,Feb
1963-02-18,0.029,0.254,Feb
1963-02-19,0.372,1.524,Feb
1963-02-20,0.056,0.000,Feb
1963-02-21,0.192,0.000,Feb
1963-02-22,0.409,0.254,Feb
1963-02-23,1.487,1.270,Feb
1963-02-24,0.406,0.000,Feb
1963-02-25,0.177,0.254,Feb
1963-02-26,1.748,0.254,Feb
1963-02-27,0.114,0.000,Feb
1963-02-28,0.128,0.254,Feb
1963-03-01,0.174,0.254,Mar
1963-03-02,0.189,0.254,Mar
1963-03-03,2.536,1.016,Mar
1963-03-04,2.979,0.508,Mar
1963-03-05,0.239,0.254,Mar
1963-03-06,1.462,1.270,Mar
1963-03-07,5.279,0.254,Mar
1963-03-08,5.625,5.080,Mar
1963-03-09,0.288,2.540,Mar
1963-03-10,7.047,7.874,Mar
1963-03-11,0.001,0.000,Mar
1963-03-12,0.303,0.254,Mar
1963-03-13,0.001,0.000,Mar
1963-03-14,0.002,0.000,Mar
1963-03-15,0.004,0.000,Mar
1963-03-16,0.000,0.000,Mar
1963-03-17,0.000,0.000,Mar
1963-03-18,0.012,0.000,Mar
1963-03-19,0.030,0.000,Mar
1963-03-20,0.069,0.000,Mar
1963-03-21,0.003,0.000,Mar
1963-03-22,0.025,0.000,Mar
1963-03-23,3.847,2.286,Mar
1963-03-24,7.759,8.636,Mar
1963-03-25,29.694,22.098,Mar
1963-03-26,0.411,0.254,Mar
1963-03-27,0.601,0.254,Mar
1963-03-28,0.000,0.000,Mar
1963-03-29,0.000,0.000,Mar
1963-03-30,0.000,0.000,Mar
1963-03-31,0.309,1.524,Mar
1963-04-01,0.172,0.000,Apr
1963-04-02,0.000,0.000,Apr
1963-04-03,0.013,0.000,Apr
1963-04-04,0.368,0.762,Apr
1963-04-05,5.061,0.000,Apr
1963-04-06,0.095,0.000,Apr
1963-04-07,0.052,0.000,Apr
1963-04-08,0.377,0.000,Apr
1963-04-09,3.083,2.032,Apr
1963-04-10,0.069,0.000,Apr
1963-04-11,0.320,0.254,Apr
1963-04-12,0.058,0.000,Apr
1963-04-13,0.044,0.000,Apr
1963-04-14,1.788,0.762,Apr
1963-04-15,7.043,5.334,Apr
1963-04-16,0.277,0.254,Apr
1963-04-17,0.547,0.254,Apr
1963-04-18,0.106,0.254,Apr
1963-04-19,0.018,0.000,Apr
1963-04-20,0.053,0.000,Apr
1963-04-21,0.200,0.254,Apr
1963-04-22,0.359,0.508,Apr
1963-04-23,1.332,0.254,Apr
1963-04-24,0.370,0.254,Apr
1963-04-25,0.003,0.000,Apr
1963-04-26,0.000,0.000,Apr
1963-04-27,0.025,0.000,Apr
1963-04-28,0.080,0.000,Apr
1963-04-29,0.761,0.254,Apr
1963-04-30,0.139,3.048,Apr
1963-05-01,0.000,0.254,May
1963-05-02,0.025,0.254,May
1963-05-03,0.249,0.000,May
1963-05-04,0.141,0.508,May
1963-05-05,0.342,0.000,May
1963-05-06,4.873,2.032,May
1963-05-07,1.064,0.254,May
1963-05-08,0.004,0.000,May
1963-05-09,0.194,0.254,May
1963-05-10,0.565,0.000,May
1963-05-11,1.333,0.000,May
1963-05-12,0.711,0.000,May
1963-05-13,0.410,0.000,May
1963-05-14,5.900,0.254,May
1963-05-15,0.082,0.000,May
1963-05-16,0.700,0.254,May
1963-05-17,0.001,0.000,May
1963-05-18,0.000,0.000,May
1963-05-19,0.002,0.000,May
1963-05-20,0.000,0.000,May
1963-05-21,0.000,0.000,May
1963-05-22,0.000,0.000,May
1963-05-23,0.000,0.000,May
1963-05-24,0.000,0.000,May
1963-05-25,0.000,0.000,May
1963-05-26,0.000,0.000,May
1963-05-27,0.000,0.000,May
1963-05-28,0.000,0.000,May
1963-05-29,0.000,0.000,May
1963-05-30,0.000,0.000,May
1963-05-31,1.608,0.254,May
1963-06-01,5.093,0.508,Jun
1963-06-02,0.250,0.000,Jun
1963-06-03,0.055,0.000,Jun
1963-06-04,1.431,0.254,Jun
1963-06-05,23.337,2.032,Jun
1963-06-06,0.012,0.000,Jun
1963-06-07,0.001,0.000,Jun
1963-06-08,0.000,0.254,Jun
1963-06-09,1.670,1.778,Jun
1963-06-10,0.065,0.000,Jun
1963-06-11,3.549,0.000,Jun
1963-06-12,5.796,2.286,Jun
1963-06-13,0.590,9.652,Jun
1963-06-14,12.209,11.684,Jun
1963-06-15,0.677,0.254,Jun
1963-06-16,0.016,0.508,Jun
1963-06-17,6.127,2.032,Jun
1963-06-18,20.942,3.556,Jun
1963-06-19,7.918,0.000,Jun
1963-06-20,0.508,0.254,Jun
1963-06-21,0.082,0.000,Jun
1963-06-22,4.011,5.334,Jun
1963-06-23,5.187,5.842,Jun
1963-06-24,0.247,0.762,Jun
1963-06-25,1.292,1.270,Jun
1963-06-26,0.012,0.000,Jun
1963-06-27,2.538,0.254,Jun
1963-06-28,0.391,2.794,Jun
1963-06-29,0.044,0.000,Jun
1963-06-30,2.729,0.508,Jun
1963-07-01,0.657,1.016,Jul
1963-07-02,0.000,0.000,Jul
1963-07-03,2.980,0.000,Jul
1963-07-04,2.165,0.254,Jul
1963-07-05,0.963,0.254,Jul
1963-07-06,0.000,0.000,Jul
1963-07-07,0.017,0.000,Jul
1963-07-08,2.856,3.556,Jul
1963-07-09,0.001,0.254,Jul
1963-07-10,4.846,0.000,Jul
1963-07-11,0.005,0.254,Jul
1963-07-12,0.874,0.000,Jul
1963-07-13,5.482,1.016,Jul
1963-07-14,5.200,4.318,Jul
1963-07-15,1.342,5.588,Jul
1963-07-16,6.137,0.254,Jul
1963-07-17,5.969,0.508,Jul
1963-07-18,0.022,0.254,Jul
1963-07-19,0.000,0.254,Jul
1963-07-20,0.000,0.254,Jul
1963-07-21,0.000,0.000,Jul
1963-07-22,8.175,2.540,Jul
1963-07-23,1.862,0.254,Jul
1963-07-24,5.700,0.254,Jul
1963-07-25,2.542,0.762,Jul
1963-07-26,14.281,7.620,Jul
1963-07-27,2.062,5.588,Jul
1963-07-28,0.026,0.000,Jul
1963-07-29,0.158,0.254,Jul
1963-07-30,0.000,0.000,Jul
1963-07-31,1.653,1.270,Jul
1963-08-01,5.873,1.778,Aug
1963-08-02,4.486,0.508,Aug
1963-08-03,8.125,11.430,Aug
1963-08-04,1.775,6.350,Aug
1963-08-05,5.877,7.366,Aug
1963-08-06,7.715,0.254,Aug
1963-08-07,0.009,0.508,Aug
1963-08-08,1.641,0.254,Aug
1963-08-09,20.682,29.972,Aug
1963-08-10,6.294,5.334,Aug
1963-08-11,0.124,0.254,Aug
1963-08-12,0.000,0.000,Aug
1963-08-13,0.005,0.000,Aug
1963-08-14,0.000,0.000,Aug
1963-08-15,19.186,11.176,Aug
1963-08-16,37.425,12.954,Aug
1963-08-17,4.868,3.048,Aug
1963-08-18,0.008,0.254,Aug
1963-08-19,0.346,0.000,Aug
1963-08-20,0.000,0.254,Aug
1963-08-21,0.005,0.000,Aug
1963-08-22,0.510,0.000,Aug
1963-08-23,3.188,0.254,Aug
1963-08-24,0.253,0.254,Aug
1963-08-25,3.002,0.254,Aug
1963-08-26,2.854,0.508,Aug
1963-08-27,0.000,0.000,Aug
1963-08-28,0.008,0.000,Aug
1963-08-29,0.002,0.000,Aug
1963-08-30,0.000,0.000,Aug
1963-08-31,0.000,0.000,Aug
1963-09-01,0.000,0.000,Sep
1963-09-02,0.000,0.000,Sep
1963-09-03,0.022,0.000,Sep
1963-09-04,0.011,0.000,Sep
1963-09-05,0.000,0.000,Sep
1963-09-06,0.000,0.000,Sep
1963-09-07,4.667,0.000,Sep
1963-09-08,0.416,0.000,Sep
1963-09-09,0.000,0.000,Sep
1963-09-10,0.000,0.000,Sep
1963-09-11,0.000,0.000,Sep
1963-09-12,0.000,0.000,Sep
1963-09-13,0.000,0.000,Sep
1963-09-14,0.000,0.000,Sep
1963-09-15,0.000,0.000,Sep
1963-09-16,0.000,0.000,Sep
1963-09-17,0.000,0.000,Sep
1963-09-18,1.138,0.254,Sep
1963-09-19,0.062,0.000,Sep
1963-09-20,1.795,0.254,Sep
1963-09-21,2.473,0.000,Sep
1963-09-22,0.000,0.000,Sep
1963-09-23,0.000,0.000,Sep
1963-09-24,0.000,0.000,Sep
1963-09-25,0.000,0.000,Sep
1963-09-26,0.536,0.254,Sep
1963-09-27,9.708,4.572,Sep
1963-09-28,1.108,0.254,Sep
1963-09-29,0.113,0.000,Sep
1963-09-30,0.327,0.254,Sep
1963-10-01,0.413,6.096,Oct
1963-10-02,0.134,0.254,Oct
1963-10-03,0.048,0.000,Oct
1963-10-04,0.603,1.524,Oct
1963-10-05,0.527,4.318,Oct
1963-10-06,15.333,3.302,Oct
1963-10-07,1.051,0.254,Oct
1963-10-08,0.362,1.016,Oct
1963-10-09,5.302,14.732,Oct
1963-10-10,0.633,0.254,Oct
1963-10-11,0.076,0.254,Oct
1963-10-12,0.065,0.254,Oct
1963-10-13,0.110,0.254,Oct
1963-10-14,0.049,0.000,Oct
1963-10-15,1.354,0.254,Oct
1963-10-16,3.829,3.810,Oct
1963-10-17,0.002,0.508,Oct
1963-10-18,0.000,0.000,Oct
1963-10-19,0.005,0.000,Oct
1963-10-20,0.000,0.000,Oct
1963-10-21,0.103,0.000,Oct
1963-10-22,0.998,1.016,Oct
1963-10-23,0.797,0.762,Oct
1963-10-24,2.128,1.016,Oct
1963-10-25,0.027,0.000,Oct
1963-10-26,0.021,0.000,Oct
1963-10-27,0.000,0.000,Oct
1963-10-28,0.001,0.000,Oct
1963-10-29,0.000,0.000,Oct
1963-10-30,0.000,0.000,Oct
1963-10-31,0.000,0.254,Oct
1963-11-01,0.096,0.508,Nov
1963-11-02,2.508,1.524,Nov
1963-11-03,1.596,0.508,Nov
1963-11-04,0.210,0.508,Nov
1963-11-05,0.038,0.254,Nov
1963-11-06,0.000,0.000,Nov
1963-11-07,0.000,0.000,Nov
1963-11-08,0.000,0.254,Nov
1963-11-09,0.005,0.254,Nov
1963-11-10,0.003,0.254,Nov
1963-11-11,0.000,0.000,Nov
1963-11-12,0.000,0.000,Nov
1963-11-13,0.209,0.762,Nov
1963-11-14,0.094,0.254,Nov
1963-11-15,0.000,0.254,Nov
1963-11-16,0.000,0.254,Nov
1963-11-17,0.001,0.000,Nov
1963-11-18,0.000,0.000,Nov
1963-11-19,0.000,0.000,Nov
1963-11-20,0.000,0.000,Nov
1963-11-21,0.000,0.000,Nov
1963-11-22,0.000,0.000,Nov
1963-11-23,0.000,0.000,Nov
1963-11-24,0.000,0.000,Nov
1963-11-25,0.438,0.508,Nov
1963-11-26,0.157,0.254,Nov
1963-11-27,0.000,0.000,Nov
1963-11-28,0.000,0.000,Nov
1963-11-29,0.000,0.000,Nov
1963-11-30,0.000,0.000,Nov
1963-12-01,0.176,0.000,Dec
1963-12-02,0.215,0.000,Dec
1963-12-03,0.001,0.000,Dec
1963-12-04,2.196,2.794,Dec
1963-12-05,0.309,1.270,Dec
1963-12-06,0.102,0.508,Dec
1963-12-07,0.000,0.000,Dec
1963-12-08,0.001,0.000,Dec
1963-12-09,0.475,0.254,Dec
1963-12-10,1.695,1.270,Dec
1963-12-11,1.850,0.000,Dec
1963-12-12,4.939,1.524,Dec
1963-12-13,0.109,0.254,Dec
1963-12-14,0.000,0.000,Dec
1963-12-15,0.000,0.000,Dec
1963-12-16,0.000,0.000,Dec
1963-12-17,0.000,0.000,Dec
1963-12-18,0.000,0.000,Dec
1963-12-19,0.016,0.000,Dec
1963-12-20,0.133,0.000,Dec
1963-12-21,0.000,0.000,Dec
1963-12-22,0.000,0.000,Dec
1963-12-23,0.000,0.000,Dec
1963-12-24,0.000,0.254,Dec
1963-12-25,0.000,0.000,Dec
1963-12-26,0.002,0.000,Dec
1963-12-27,0.000,0.000,Dec
1963-12-28,0.001,0.000,Dec
1963-12-29,0.072,0.254,Dec
1963-12-30,0.015,0.254,Dec
1963-12-31,0.469,2.286,Dec
1964-01-01,1.050,0.254,Jan
1964-01-02,0.001,0.254,Jan
1964-01-03,0.089,0.000,Jan
1964-01-04,0.002,0.254,Jan
1964-01-05,6.387,0.508,Jan
1964-01-06,0.022,0.000,Jan
1964-01-07,0.002,0.000,Jan
1964-01-08,0.012,0.254,Jan
1964-01-09,0.030,0.000,Jan
1964-01-10,0.000,0.000,Jan
1964-01-11,0.001,0.000,Jan
1964-01-12,0.000,0.000,Jan
1964-01-13,0.000,0.000,Jan
1964-01-14,0.000,0.000,Jan
1964-01-15,0.000,0.000,Jan
1964-01-16,0.000,0.254,Jan
1964-01-17,1.145,0.508,Jan
1964-01-18,0.363,0.254,Jan
1964-01-19,0.029,0.254,Jan
1964-01-20,0.003,0.000,Jan
1964-01-21,0.000,0.000,Jan
1964-01-22,0.000,0.000,Jan
1964-01-23,0.000,0.000,Jan
1964-01-24,0.000,0.000,Jan
1964-01-25,0.001,0.000,Jan
1964-01-26,0.003,0.000,Jan
1964-01-27,1.518,2.286,Jan
1964-01-28,0.142,1.270,Jan
1964-01-29,0.020,0.254,Jan
1964-01-30,0.225,0.254,Jan
1964-01-31,0.058,0.000,Jan
1964-02-01,0.267,0.000,Feb
1964-02-02,0.315,0.000,Feb
1964-02-03,0.576,0.508,Feb
1964-02-04,0.119,0.254,Feb
1964-02-05,0.004,0.000,Feb
1964-02-06,3.179,0.000,Feb
1964-02-07,1.280,0.254,Feb
1964-02-08,0.255,0.254,Feb
1964-02-09,0.258,0.254,Feb
1964-02-10,0.090,0.000,Feb
1964-02-11,0.102,0.254,Feb
1964-02-12,2.704,2.540,Feb
1964-02-13,0.070,0.254,Feb
1964-02-14,2.667,1.016,Feb
1964-02-15,0.699,0.254,Feb
1964-02-16,0.000,0.254,Feb
1964-02-17,0.004,0.254,Feb
1964-02-18,0.047,0.254,Feb
1964-02-19,0.706,0.254,Feb
1964-02-20,2.273,2.540,Feb
1964-02-21,0.049,0.000,Feb
1964-02-22,1.251,0.254,Feb
1964-02-23,1.251,0.254,Feb
1964-02-24,1.148,0.000,Feb
1964-02-25,0.080,0.254,Feb
1964-02-26,0.038,0.000,Feb
1964-02-27,0.430,4.318,Feb
1964-02-28,1.356,0.762,Feb
1964-02-29,0.000,0.000,Feb
1964-03-01,0.001,0.000,Mar
1964-03-02,0.004,0.000,Mar
1964-03-03,0.006,0.000,Mar
1964-03-04,0.458,0.762,Mar
1964-03-05,1.656,0.508,Mar
1964-03-06,0.037,0.000,Mar
1964-03-07,1.870,0.254,Mar
1964-03-08,0.694,1.524,Mar
1964-03-09,0.852,0.254,Mar
1964-03-10,0.011,0.000,Mar
1964-03-11,0.000,0.000,Mar
1964-03-12,0.098,0.254,Mar
1964-03-13,0.180,0.254,Mar
1964-03-14,0.046,0.254,Mar
1964-03-15,0.000,0.000,Mar
1964-03-16,0.000,0.000,Mar
1964-03-17,0.148,0.254,Mar
1964-03-18,0.153,0.000,Mar
1964-03-19,0.000,0.000,Mar
1964-03-20,0.000,0.000,Mar
1964-03-21,0.000,0.000,Mar
1964-03-22,2.598,1.270,Mar
1964-03-23,0.578,0.508,Mar
1964-03-24,0.146,0.254,Mar
1964-03-25,0.025,0.000,Mar
1964-03-26,0.050,0.000,Mar
1964-03-27,0.878,0.254,Mar
1964-03-28,0.244,0.254,Mar
1964-03-29,0.025,0.000,Mar
1964-03-30,0.000,0.000,Mar
1964-03-31,1.944,0.000,Mar
1964-04-01,1.650,0.254,Apr
1964-04-02,1.058,0.508,Apr
1964-04-03,1.069,0.762,Apr
1964-04-04,0.046,0.000,Apr
1964-04-05,1.059,0.254,Apr
1964-04-06,2.571,1.524,Apr
1964-04-07,0.002,0.000,Apr
1964-04-08,0.000,0.000,Apr
1964-04-09,0.058,0.000,Apr
1964-04-10,0.494,0.254,Apr
1964-04-11,0.060,0.000,Apr
1964-04-12,2.072,2.032,Apr
1964-04-13,1.135,0.254,Apr
1964-04-14,0.889,0.254,Apr
1964-04-15,0.004,0.000,Apr
1964-04-16,2.498,0.254,Apr
1964-04-17,4.659,0.762,Apr
1964-04-18,4.040,1.778,Apr
1964-04-19,0.596,1.270,Apr
1964-04-20,1.543,0.254,Apr
1964-04-21,0.108,0.254,Apr
1964-04-22,11.311,5.080,Apr
1964-04-23,2.184,1.016,Apr
1964-04-24,2.238,1.778,Apr
1964-04-25,0.030,0.254,Apr
1964-04-26,0.018,0.254,Apr
1964-04-27,0.023,0.000,Apr
1964-04-28,0.007,0.000,Apr
1964-04-29,0.401,0.000,Apr
1964-04-30,0.015,0.000,Apr
1964-05-01,0.009,0.254,May
1964-05-02,0.000,0.000,May
1964-05-03,0.404,0.254,May
1964-05-04,3.636,0.762,May
1964-05-05,1.917,0.000,May
1964-05-06,1.132,0.000,May
1964-05-07,0.004,0.000,May
1964-05-08,0.086,0.000,May
1964-05-09,0.127,0.000,May
1964-05-10,0.000,0.000,May
1964-05-11,0.003,0.000,May
1964-05-12,0.116,0.000,May
1964-05-13,11.787,14.224,May
1964-05-14,3.056,0.254,May
1964-05-15,1.208,0.254,May
1964-05-16,8.220,0.254,May
1964-05-17,2.046,0.254,May
1964-05-18,0.400,0.508,May
1964-05-19,2.285,1.270,May
1964-05-20,6.234,3.048,May
1964-05-21,0.082,0.000,May
1964-05-22,0.418,0.254,May
1964-05-23,0.190,0.000,May
1964-05-24,3.829,0.508,May
1964-05-25,3.229,0.508,May
1964-05-26,1.720,3.302,May
1964-05-27,0.014,0.000,May
1964-05-28,0.021,0.000,May
1964-05-29,0.000,0.000,May
1964-05-30,0.000,0.000,May
1964-05-31,0.006,0.000,May
1964-06-01,2.818,0.254,Jun
1964-06-02,0.939,8.636,Jun
1964-06-03,0.084,0.000,Jun
1964-06-04,0.000,0.000,Jun
1964-06-05,0.008,0.000,Jun
1964-06-06,0.008,0.000,Jun
1964-06-07,0.000,0.000,Jun
1964-06-08,0.000,0.000,Jun
1964-06-09,0.597,0.254,Jun
1964-06-10,8.054,8.382,Jun
1964-06-11,0.024,0.254,Jun
1964-06-12,0.390,0.000,Jun
1964-06-13,0.000,0.254,Jun
1964-06-14,10.316,0.254,Jun
1964-06-15,9.603,0.000,Jun
1964-06-16,1.540,0.254,Jun
1964-06-17,0.001,0.000,Jun
1964-06-18,0.002,0.254,Jun
1964-06-19,15.127,0.254,Jun
1964-06-20,0.138,0.000,Jun
1964-06-21,0.000,0.000,Jun
1964-06-22,0.765,0.254,Jun
1964-06-23,0.527,0.254,Jun
1964-06-24,34.897,16.256,Jun
1964-06-25,6.571,0.000,Jun
1964-06-26,0.000,0.000,Jun
1964-06-27,11.532,0.254,Jun
1964-06-28,0.000,0.000,Jun
1964-06-29,0.111,0.254,Jun
1964-06-30,7.090,0.254,Jun
1964-07-01,0.872,2.032,Jul
1964-07-02,2.160,0.254,Jul
1964-07-03,15.857,0.254,Jul
1964-07-04,5.722,1.524,Jul
1964-07-05,2.792,0.762,Jul
1964-07-06,0.048,0.762,Jul
1964-07-07,0.001,0.254,Jul
1964-07-08,2.372,1.016,Jul
1964-07-09,2.267,0.254,Jul
1964-07-10,7.198,4.318,Jul
1964-07-11,5.418,5.588,Jul
1964-07-12,0.001,2.032,Jul
1964-07-13,0.244,0.254,Jul
1964-07-14,0.001,0.000,Jul
1964-07-15,0.001,0.000,Jul
1964-07-16,0.055,0.000,Jul
1964-07-17,3.473,0.254,Jul
1964-07-18,0.683,10.922,Jul
1964-07-19,0.002,0.254,Jul
1964-07-20,0.096,0.000,Jul
1964-07-21,0.000,0.000,Jul
1964-07-22,1.605,0.000,Jul
1964-07-23,0.835,0.254,Jul
1964-07-24,0.294,0.000,Jul
1964-07-25,0.012,0.000,Jul
1964-07-26,1.588,0.000,Jul
1964-07-27,0.006,0.254,Jul
1964-07-28,4.400,0.254,Jul
1964-07-29,4.963,1.270,Jul
1964-07-30,5.106,1.524,Jul
1964-07-31,9.524,0.254,Jul
1964-08-01,0.133,0.000,Aug
1964-08-02,0.013,0.000,Aug
1964-08-03,6.609,3.810,Aug
1964-08-04,1.892,7.620,Aug
1964-08-05,3.537,5.080,Aug
1964-08-06,0.032,0.000,Aug
1964-08-07,0.121,6.350,Aug
1964-08-08,5.736,0.000,Aug
1964-08-09,0.000,0.254,Aug
1964-08-10,0.005,0.000,Aug
1964-08-11,0.007,0.000,Aug
1964-08-12,0.019,7.874,Aug
1964-08-13,2.432,0.762,Aug
1964-08-14,5.620,3.302,Aug
1964-08-15,16.215,4.064,Aug
1964-08-16,3.851,7.620,Aug
1964-08-17,5.668,0.254,Aug
1964-08-18,0.006,0.000,Aug
1964-08-19,2.476,0.508,Aug
1964-08-20,2.942,2.032,Aug
1964-08-21,0.990,1.524,Aug
1964-08-22,0.000,0.000,Aug
1964-08-23,0.767,0.254,Aug
1964-08-24,0.068,0.254,Aug
1964-08-25,0.213,1.778,Aug
1964-08-26,3.261,0.254,Aug
1964-08-27,0.000,0.000,Aug
1964-08-28,0.847,0.254,Aug
1964-08-29,2.824,0.762,Aug
1964-08-30,0.081,0.254,Aug
1964-08-31,7.637,6.858,Aug
1964-09-01,5.045,3.302,Sep
1964-09-02,4.255,8.128,Sep
1964-09-03,1.509,4.318,Sep
1964-09-04,0.111,0.254,Sep
1964-09-05,5.464,2.286,Sep
1964-09-06,0.357,0.254,Sep
1964-09-07,0.000,0.254,Sep
1964-09-08,0.463,1.016,Sep
1964-09-09,0.000,0.000,Sep
1964-09-10,0.000,0.000,Sep
1964-09-11,0.000,0.000,Sep
1964-09-12,0.000,0.000,Sep
1964-09-13,0.000,0.000,Sep
1964-09-14,2.928,0.762,Sep
1964-09-15,7.276,0.254,Sep
1964-09-16,0.002,0.000,Sep
1964-09-17,0.002,0.000,Sep
1964-09-18,0.000,0.000,Sep
1964-09-19,0.020,0.254,Sep
1964-09-20,0.008,0.254,Sep
1964-09-21,0.001,0.000,Sep
1964-09-22,0.034,0.254,Sep
1964-09-23,1.585,0.254,Sep
1964-09-24,0.049,0.000,Sep
1964-09-25,0.309,0.000,Sep
1964-09-26,0.731,1.270,Sep
1964-09-27,0.035,0.000,Sep
1964-09-28,0.015,0.000,Sep
1964-09-29,0.008,0.000,Sep
1964-09-30,0.060,0.254,Sep
1964-10-01,2.967,0.254,Oct
1964-10-02,1.444,0.508,Oct
1964-10-03,0.000,0.000,Oct
1964-10-04,0.000,0.000,Oct
1964-10-05,0.027,0.000,Oct
1964-10-06,0.898,0.254,Oct
1964-10-07,5.879,0.254,Oct
1964-10-08,2.431,2.794,Oct
1964-10-09,4.943,1.016,Oct
1964-10-10,0.000,0.000,Oct
1964-10-11,0.000,0.000,Oct
1964-10-12,0.000,0.000,Oct
1964-10-13,0.016,0.000,Oct
1964-10-14,0.155,0.254,Oct
1964-10-15,1.418,1.016,Oct
1964-10-16,1.385,1.016,Oct
1964-10-17,0.583,4.572,Oct
1964-10-18,0.035,0.254,Oct
1964-10-19,0.012,0.254,Oct
1964-10-20,0.586,0.254,Oct
1964-10-21,1.049,0.000,Oct
1964-10-22,2.114,0.508,Oct
1964-10-23,0.000,0.000,Oct
1964-10-24,0.046,0.254,Oct
1964-10-25,0.000,0.000,Oct
1964-10-26,0.243,0.000,Oct
1964-10-27,0.885,0.254,Oct
1964-10-28,0.297,1.778,Oct
1964-10-29,0.092,0.254,Oct
1964-10-30,0.027,0.254,Oct
1964-10-31,0.000,0.000,Oct
1964-11-01,0.000,0.000,Nov
1964-11-02,0.000,0.000,Nov
1964-11-03,0.000,0.000,Nov
1964-11-04,0.117,0.000,Nov
1964-11-05,0.016,0.762,Nov
1964-11-06,1.634,0.762,Nov
1964-11-07,0.629,0.254,Nov
1964-11-08,0.008,0.000,Nov
1964-11-09,0.130,0.254,Nov
1964-11-10,0.914,0.254,Nov
1964-11-11,1.557,2.032,Nov
1964-11-12,0.054,0.254,Nov
1964-11-13,0.040,0.000,Nov
1964-11-14,1.629,1.016,Nov
1964-11-15,0.002,0.000,Nov
1964-11-16,0.001,0.000,Nov
1964-11-17,1.270,0.000,Nov
